number,value,datetime_start,datetime_complete,duration,params_gamma_1,params_gamma_2,params_lambda,params_lr,params_n_clusters,params_n_points,params_optimizer,params_reg_lambda,params_reg_type,params_tanh_x,params_use_tanh,state
782,52.480000000000004,2025-01-20 16:40:33.878056,2025-01-20 16:42:40.613964,0 days 00:02:06.735908,1.1764273329588872,1.6672386973362614,0.3417179544856155,0.07111344665231516,72,5,Adam,0.0012032846603518858,2,7.033056193815666,True,COMPLETE
783,52.44,2025-01-20 16:41:01.854706,2025-01-20 16:42:24.449842,0 days 00:01:22.595136,1.155084750330592,1.681931535037615,0.3628885684404994,0.07255692931416853,24,4,Adam,0.002754882068236631,2,7.035542873958318,True,COMPLETE
784,48.309999999999995,2025-01-20 16:42:24.537402,2025-01-20 16:44:27.089789,0 days 00:02:02.552387,1.1766916846349367,1.5364580002344481,0.8834542483344971,0.04802064648662313,72,5,Adam,0.001606886143715317,2,6.926173864741168,True,COMPLETE
785,52.92,2025-01-20 16:42:40.714955,2025-01-20 16:44:48.544615,0 days 00:02:07.829660,1.1947319119359117,1.563148009822805,0.40453235197034637,0.04675976424683367,73,5,Adam,0.003562358787472405,2,5.932871353580504,True,COMPLETE
786,52.769999999999996,2025-01-20 16:44:27.206856,2025-01-20 16:59:44.135055,0 days 00:15:16.928199,1.2314695115311367,1.5709540124236925,0.409083255423923,0.06015970219393329,73,3,SGD,0.0015974292136693993,2,5.815850546252134,True,COMPLETE
787,51.76,2025-01-20 16:44:48.668226,2025-01-20 16:47:26.303229,0 days 00:02:37.635003,1.2220520623951292,1.6068350944693333,0.44866132216922794,0.05987304927420514,70,1,Adam,0.0009748037672469257,2,6.482225567645647,True,COMPLETE
788,52.75,2025-01-20 16:47:26.421301,2025-01-20 16:49:41.191757,0 days 00:02:14.770456,1.134092706477778,1.576154288787009,0.41014848315866204,0.05684037573357407,73,3,Adam,0.0014276699095549595,2,6.667257534169518,True,COMPLETE
789,48.980000000000004,2025-01-20 16:49:41.303121,2025-01-20 16:51:40.452496,0 days 00:01:59.149375,1.223178252110721,1.6556198422891617,0.4330361056092484,0.08060184379474565,71,32,Adam,0.0022900639072387327,2,5.457660213205762,True,COMPLETE
790,53.12,2025-01-20 16:51:40.583948,2025-01-20 16:53:50.121521,0 days 00:02:09.537573,1.1584852155995944,1.604690900496587,0.4524321692527655,0.06582865879903607,75,3,Adam,0.0016337542655194303,2,4.765901292313646,True,COMPLETE
791,51.41,2025-01-20 16:53:50.246694,2025-01-20 16:58:42.098736,0 days 00:04:51.852042,1.1019080152053924,0.5205050431396331,0.4505312130854045,0.0781577476413747,75,1,SGD,0.0020701608187410152,2,4.427271438243148,True,COMPLETE
792,52.96999999999999,2025-01-20 16:58:42.213920,2025-01-20 17:00:54.210360,0 days 00:02:11.996440,1.1441825839517359,1.5266188097993534,0.44674342705940845,0.07011665859567127,75,2,Adam,0.0019259500681600642,2,4.797323120375669,True,COMPLETE
793,52.93,2025-01-20 16:59:44.249130,2025-01-20 17:02:00.874355,0 days 00:02:16.625225,1.151441113874682,1.523214213721335,0.4519186116377413,0.06842261141087842,75,2,Adam,0.0019600592560760285,2,4.661145401862023,True,COMPLETE
794,52.769999999999996,2025-01-20 17:00:54.315287,2025-01-20 17:02:08.097604,0 days 00:01:13.782317,1.1215411145034613,1.5972434287374264,0.45613351717684936,0.08884690522473822,13,4,Adam,0.004200621535132575,2,4.62019787152859,True,COMPLETE
795,53.04,2025-01-20 17:02:00.972491,2025-01-20 17:03:55.562976,0 days 00:01:54.590485,1.1247897522373183,1.6048338589352975,0.4347652335943111,0.05438698859159787,75,3,Adam,0.0013961894704090858,2,3.90090396098417,True,COMPLETE
796,53.080000000000005,2025-01-20 17:02:08.195798,2025-01-20 17:04:26.548543,0 days 00:02:18.352745,1.0472841713433132,1.5612990401724864,0.4339115351929469,0.05442265224211068,74,3,Adam,0.0016819043172097029,2,4.912063345325618,True,COMPLETE
797,52.99,2025-01-20 17:03:55.662960,2025-01-20 17:06:27.205634,0 days 00:02:31.542674,1.1592118554549893,1.5472492242727303,0.4354655367735209,0.07826613667465644,74,3,Adam,0.001651941414569959,2,5.145166884622978,True,COMPLETE
798,52.75,2025-01-20 17:04:26.652765,2025-01-20 17:06:30.829797,0 days 00:02:04.177032,1.1577289169867313,1.626820664290663,0.4564826217706357,0.07840308506116202,73,3,Adam,0.0009623573829805327,2,4.055745471121715,True,COMPLETE
799,52.83,2025-01-20 17:06:27.303771,2025-01-20 17:08:27.798160,0 days 00:02:00.494389,1.1948042499082006,1.6281713065409664,0.45759643092854063,0.06509297163634747,73,3,Adam,0.0009658558012907292,2,4.080315955041444,True,COMPLETE
800,52.2,2025-01-20 17:06:30.934227,2025-01-20 17:09:01.050479,0 days 00:02:30.116252,1.0901833326311057,1.4975605931620433,0.42152372650802794,0.06443459139967861,75,1,Adam,0.0012366241399617143,2,5.059522854395359,True,COMPLETE
801,52.76,2025-01-20 17:08:27.923678,2025-01-20 17:09:40.607551,0 days 00:01:12.683873,1.0889317142995305,1.1043187073918463,0.4185585471365054,0.06497411882027636,31,4,Adam,0.005526617361715277,2,4.27837366549,True,COMPLETE
802,52.690000000000005,2025-01-20 17:09:01.143243,2025-01-20 17:10:43.525999,0 days 00:01:42.382756,1.1956526605154174,1.5766535498832033,0.44757493906485446,0.04928054270794988,28,4,Adam,0.00264411742286726,2,3.7504194417983108,True,COMPLETE
803,52.64,2025-01-20 17:09:40.716995,2025-01-20 17:11:49.553417,0 days 00:02:08.836422,1.189988327071971,1.5782096782125128,0.44636688414221715,0.04388634543518082,73,2,Adam,0.002515942710952244,2,7.217276544339224,True,COMPLETE
804,52.22,2025-01-20 17:10:43.646436,2025-01-20 17:12:54.147014,0 days 00:02:10.500578,1.176026850070115,1.5978939983470677,0.30501695345897595,0.04326750560787886,72,2,Adam,0.0012167809733180173,2,7.211099187401604,True,COMPLETE
805,52.89,2025-01-20 17:11:49.849985,2025-01-20 17:14:04.280077,0 days 00:02:14.430092,1.2336823916075756,1.605465125117512,0.38052422489914955,0.08686093239398106,75,4,Adam,0.001277318604951295,2,6.203837730128608,True,COMPLETE
806,52.370000000000005,2025-01-20 17:12:54.278456,2025-01-20 17:14:05.838020,0 days 00:01:11.559564,1.2316969206243686,1.6525892150305717,0.4313170211436983,0.0576222600557741,7,4,Adam,0.0015636624398789477,2,8.04696812318765,True,COMPLETE
807,52.949999999999996,2025-01-20 17:14:04.366065,2025-01-20 17:15:58.725194,0 days 00:01:54.359129,1.112367701408462,1.690541136696166,0.4330101946502094,0.0577260583956884,73,3,Adam,0.0021140335863535035,2,5.401858134861189,True,COMPLETE
808,52.849999999999994,2025-01-20 17:14:05.942735,2025-01-20 17:16:31.866344,0 days 00:02:25.923609,1.1474960354643775,1.5413877990260008,0.3977114659291253,0.07181881472118022,71,3,Adam,0.0021166749007976364,2,5.465003811079222,True,COMPLETE
809,53.059999999999995,2025-01-20 17:15:58.850229,2025-01-20 17:18:08.737097,0 days 00:02:09.886868,1.158580100027756,1.8373429284447158,0.40411419406115423,0.07267167445990791,71,5,Adam,0.0015886986371611905,2,,False,COMPLETE
810,52.88,2025-01-20 17:16:31.954190,2025-01-20 17:19:32.992867,0 days 00:03:01.038677,1.1877344025420107,1.5081236472289952,0.45652237387890693,0.07317397664221222,74,5,Adam,0.0010601761738539721,2,6.106780942607572,True,COMPLETE
811,52.910000000000004,2025-01-20 17:18:08.860765,2025-01-20 17:19:53.173468,0 days 00:01:44.312703,1.1938044579909055,1.4960443326535389,0.45194899200263805,0.06102135666962537,74,5,Adam,0.0010435319223915701,2,6.7164507064462375,True,COMPLETE
812,52.980000000000004,2025-01-20 17:19:33.092911,2025-01-20 17:21:38.132214,0 days 00:02:05.039303,1.2143645302422714,1.6503394978077035,0.4205441926175691,0.05107503747279225,74,3,Adam,0.0031135960057391953,2,6.576997612722141,True,COMPLETE
813,52.7,2025-01-20 17:19:53.284763,2025-01-20 17:21:50.068170,0 days 00:01:56.783407,1.2377693349622918,0.8660297428484852,0.4179233337714775,0.0533050117742216,72,3,Adam,0.003247012662915268,2,4.493181703518316,True,COMPLETE
814,52.910000000000004,2025-01-20 17:21:38.213492,2025-01-20 17:23:54.556139,0 days 00:02:16.342647,1.0702483756975683,1.6975771634024377,0.4400964157069176,0.08689419084848761,72,4,Adam,0.0013091404664496023,2,4.339962883930285,True,COMPLETE
815,53.02,2025-01-20 17:21:50.173403,2025-01-20 17:26:27.328894,0 days 00:04:37.155491,1.0520463578350385,1.5621069257214126,0.44049432085261364,0.0017195764992334165,70,4,Adam,0.0014316376625589638,2,4.849656438981919,True,COMPLETE
816,52.71,2025-01-20 17:23:54.676321,2025-01-20 17:26:23.897418,0 days 00:02:29.221097,1.1773586037291548,1.5654854913435392,0.45893215357358325,0.06389990824286815,70,2,Adam,0.0019477010409239494,2,5.691073573381689,True,COMPLETE
817,53.14,2025-01-20 17:26:23.980378,2025-01-20 17:28:55.412525,0 days 00:02:31.432147,1.130826848646973,1.6107792948157105,0.43737015199629625,0.06828319335576095,75,5,Adam,0.0015609783072693653,2,4.783817718768043,True,COMPLETE
818,52.980000000000004,2025-01-20 17:26:27.417976,2025-01-20 17:28:47.007455,0 days 00:02:19.589479,1.127860830292706,1.6163456912833443,0.4126943881821104,0.0807333173794676,75,5,Adam,0.0009686500220422013,2,6.347235675396217,True,COMPLETE
819,53.010000000000005,2025-01-20 17:28:47.108520,2025-01-20 17:30:29.265635,0 days 00:01:42.157115,1.243569600843297,1.65196619645177,0.42652581481553326,0.06810642541016275,73,4,Adam,0.0016849590393388924,2,4.957644025998915,True,COMPLETE
820,53.18000000000001,2025-01-20 17:28:55.508843,2025-01-20 17:31:09.079775,0 days 00:02:13.570932,1.1122632726290986,1.6321079473894395,0.42984538892522783,0.06940774129458738,75,4,Adam,0.0016706932897452636,2,4.953598804587605,True,COMPLETE
821,52.839999999999996,2025-01-20 17:30:29.400733,2025-01-20 17:32:40.016646,0 days 00:02:10.615913,1.1027185666738624,1.3293771304346043,0.3980308513861806,0.07561206797847371,75,4,Adam,0.002271796655723939,2,4.786332070692149,True,COMPLETE
822,53.010000000000005,2025-01-20 17:31:09.171197,2025-01-20 17:33:03.517101,0 days 00:01:54.345904,1.1260847505589735,1.6865739324772449,0.4388388908087008,0.08202682474277305,75,5,Adam,0.002363541941566961,2,4.636822990328173,True,COMPLETE
823,53.09,2025-01-20 17:32:40.100118,2025-01-20 17:34:42.734791,0 days 00:02:02.634673,1.0417485302928666,1.6987254111333239,0.440833933971566,0.08353623236449446,75,3,Adam,0.0018653264370394375,2,4.055998742451204,True,COMPLETE
824,53.16,2025-01-20 17:33:03.626365,2025-01-20 17:36:54.550609,0 days 00:03:50.924244,1.0476234992206679,1.6537791112048352,0.4423919913240765,0.06659020404803467,75,3,SGD,0.0018537062524843762,2,4.449073869496111,True,COMPLETE
825,51.06,2025-01-20 17:34:42.842278,2025-01-20 17:36:53.904548,0 days 00:02:11.062270,1.0598752169485508,1.63229534051738,0.4181479024778103,0.06615566818487333,73,23,SGD,0.0016985508608175672,2,4.248314649509283,True,COMPLETE
826,53.04,2025-01-20 17:36:53.998249,2025-01-20 17:39:09.137993,0 days 00:02:15.139744,1.100445006297967,1.6575100496545636,0.45363839147664264,0.05878400370776089,74,5,Adam,0.001943364814037205,2,4.4704401058647765,True,COMPLETE
827,52.6,2025-01-20 17:36:54.674830,2025-01-20 17:40:51.821039,0 days 00:03:57.146209,0.9601123813081232,1.7363145716789903,0.45421012264330934,0.09054967888165584,73,2,SGD,0.001633862511121879,2,,False,COMPLETE
828,52.2,2025-01-20 17:39:09.257813,2025-01-20 17:44:00.922379,0 days 00:04:51.664566,0.9885622685128389,1.7312544578360423,0.45357475075530357,0.07327478203002255,72,1,SGD,0.0015166896048319437,2,,False,COMPLETE
829,52.65,2025-01-20 17:40:51.961123,2025-01-20 17:44:49.075207,0 days 00:03:57.114084,1.0238247040028536,1.7176907418307834,0.43834811732017365,0.0713426697287922,73,2,SGD,0.001368598291112578,2,4.538617973201403,True,COMPLETE
830,52.64,2025-01-20 17:44:01.038812,2025-01-20 17:59:58.261685,0 days 00:15:57.222873,1.0364231176344791,1.6784503080924316,0.44065361066744924,0.06883274073264656,73,2,SGD,0.0013355511061411062,2,4.668238255591209,True,COMPLETE
831,52.2,2025-01-20 17:44:49.161340,2025-01-20 17:52:43.825921,0 days 00:07:54.664581,1.0087903702438679,1.673664636988099,0.4349777733965102,0.06698907611882778,75,1,SGD,0.0015194657918307724,2,4.794820272975585,True,COMPLETE
832,52.769999999999996,2025-01-20 17:52:43.914709,2025-01-20 17:55:12.392326,0 days 00:02:28.477617,0.9302036819030621,1.6631900568461788,0.4600967242757341,0.0810325285677373,71,3,SGD,0.0017682653265205545,2,4.684648401212972,True,COMPLETE
833,52.6,2025-01-20 17:55:12.469154,2025-01-20 18:00:10.904854,0 days 00:04:58.435700,1.0553489124345377,1.690004132371349,0.4101481577241799,0.07677296878465674,73,2,SGD,0.0025631085631954323,2,4.905498227487477,True,COMPLETE
834,52.910000000000004,2025-01-20 17:59:58.338806,2025-01-20 18:16:16.861195,0 days 00:16:18.522389,1.0837357530620122,1.6332382356248787,0.41062534949519736,0.0010469862088779175,74,3,SGD,0.002513427842794287,2,4.393858962910452,True,COMPLETE
835,52.980000000000004,2025-01-20 18:00:11.225512,2025-01-20 18:06:17.616456,0 days 00:06:06.390944,1.0629684177261889,1.642672210574078,0.425144911343467,0.05987071667713467,75,3,SGD,0.0019511308703162784,2,4.3943675165097265,True,COMPLETE
836,52.73,2025-01-20 18:06:17.741105,2025-01-20 18:08:42.802642,0 days 00:02:25.061537,1.0912089499085913,1.6155205327010347,0.38518248277878564,0.08919185128270425,71,4,SGD,0.0014717495456905247,2,4.503620724549866,True,COMPLETE
837,53.05,2025-01-20 18:08:42.901631,2025-01-20 18:17:00.329472,0 days 00:08:17.427841,1.1210655983753322,1.6340679935056364,0.46033535964989447,0.01000230130594226,74,3,SGD,0.002156962696374795,2,4.251686610055251,True,COMPLETE
838,45.910000000000004,2025-01-20 18:16:16.972534,2025-01-20 18:17:15.481424,0 days 00:00:58.508890,1.0251217102126065,1.7192218431372066,0.9341372614539479,0.0648526419551413,15,4,SGD,0.0017777342643079054,2,3.9026959486333483,True,COMPLETE
839,53.09,2025-01-20 18:17:00.438051,2025-01-20 18:18:58.549735,0 days 00:01:58.111684,1.007581456858944,1.5959935851160911,0.4463647260813556,0.06627171115736427,52,4,SGD,0.0011579139484087417,2,5.210892886305992,True,COMPLETE
840,52.949999999999996,2025-01-20 18:17:15.579985,2025-01-20 18:19:19.153791,0 days 00:02:03.573806,1.075623564887856,1.5994616279537508,0.4449203879156086,0.05583459947567983,72,5,SGD,0.0012200212268764813,2,5.030858518171258,True,COMPLETE
841,53.04,2025-01-20 18:18:58.653663,2025-01-20 18:21:26.615912,0 days 00:02:27.962249,1.07857136188723,1.671224266292123,0.4284526707474348,0.054919420225834556,72,5,Adam,0.001280624720156737,2,4.7232722162710665,True,COMPLETE
842,53.02,2025-01-20 18:19:19.267262,2025-01-20 18:21:25.948288,0 days 00:02:06.681026,1.0960647214035382,1.6686117786195147,0.4272245051041458,0.07730865944635999,70,5,Adam,0.0009566399579669103,2,4.621274397090974,True,COMPLETE
843,49.27,2025-01-20 18:21:26.052171,2025-01-20 18:30:26.290507,0 days 00:09:00.238336,1.1205881957138408,1.705589395749786,0.39746279404789264,0.04985248439162249,57,27,SGD,0.0016045161544153098,2,4.108983983492002,True,COMPLETE
844,52.99,2025-01-20 18:21:26.724615,2025-01-20 18:38:37.467113,0 days 00:17:10.742498,1.1364482208164464,1.7022719266400685,0.4600714653118136,0.05065660864424571,36,4,SGD,0.0015802094112024384,2,4.16065439160069,True,COMPLETE
845,53.14,2025-01-20 18:30:26.409444,2025-01-20 18:46:27.528977,0 days 00:16:01.119533,1.136065077616997,1.601952879706232,0.4598143432969415,0.07213256859926685,75,3,SGD,0.001913171818062383,2,7.64114757598255,True,COMPLETE
846,52.96999999999999,2025-01-20 18:38:37.580888,2025-01-20 18:40:44.685309,0 days 00:02:07.104421,1.1423605316890515,1.6104093867893483,0.4109102147034231,0.07069380528187412,75,3,Adam,0.0018957070839820576,2,7.76775097224034,True,COMPLETE
847,52.800000000000004,2025-01-20 18:40:44.816350,2025-01-20 18:42:55.588626,0 days 00:02:10.772276,1.1022966804014998,0.7275428897116698,0.4429431944607636,0.06245560185603978,70,2,Adam,0.0027048019226243356,2,4.555009146765309,True,COMPLETE
848,52.62,2025-01-20 18:42:55.728331,2025-01-20 18:45:20.876098,0 days 00:02:25.147767,1.1523587999348002,1.6448781190605706,0.3663197710339793,0.07653089839324727,73,3,Adam,0.0021587913192852542,2,4.863764288728455,True,COMPLETE
849,52.910000000000004,2025-01-20 18:45:20.977622,2025-01-20 18:47:38.986628,0 days 00:02:18.009006,1.046020683758145,1.7529076057596022,0.46381059882040354,0.05934414577754839,71,5,Adam,0.001451262929930893,2,4.939791840623912,True,COMPLETE
850,52.2,2025-01-20 18:46:27.625390,2025-01-20 18:50:39.437380,0 days 00:04:11.811990,1.0564049603241088,1.5847630341044294,0.42734476678781874,0.0896030533327223,75,1,SGD,0.0029735486065960255,2,7.390038720682057,True,COMPLETE
851,50.24999999999999,2025-01-20 18:47:39.100312,2025-01-20 18:52:30.493794,0 days 00:04:51.393482,1.0665955802808336,1.5871634324240236,0.23239396312087285,0.0880641418217642,75,2,SGD,0.002240119537574604,2,5.968263369056273,True,COMPLETE
852,52.949999999999996,2025-01-20 18:50:39.530328,2025-01-20 18:54:13.053924,0 days 00:03:33.523596,1.1201445956731413,1.527692117786098,0.4459842316565978,0.08059683126889595,75,2,SGD,0.002249403752006495,2,7.410081971876797,True,COMPLETE
853,52.2,2025-01-20 18:52:30.600644,2025-01-20 19:08:42.850678,0 days 00:16:12.250034,1.1006042996484056,1.5364256752851997,0.44349361500494944,0.0059788323953509056,75,1,SGD,0.0018216473252194215,2,3.706145528453981,True,COMPLETE
854,52.739999999999995,2025-01-20 18:54:13.167186,2025-01-20 18:56:41.771906,0 days 00:02:28.604720,1.642596476922003,1.5436713451774764,0.4158732051242269,0.07723461102377806,75,3,SGD,0.0018846730698496318,2,7.830266185548545,True,COMPLETE
855,52.900000000000006,2025-01-20 18:56:41.888058,2025-01-20 19:00:48.104432,0 days 00:04:06.216374,1.1354823222548818,1.6135490153740888,0.3985022844360767,0.0706799683593851,74,3,SGD,0.0016760764180294803,2,8.267714008801775,True,COMPLETE
856,52.23,2025-01-20 19:00:48.213378,2025-01-20 19:03:13.976617,0 days 00:02:25.763239,1.1009619198450422,1.5667399093328962,0.4297092329805619,0.08340931315217318,73,1,Adam,0.0013554178176933295,2,8.555286817798729,True,COMPLETE
857,52.87,2025-01-20 19:03:14.087153,2025-01-20 19:06:52.472718,0 days 00:03:38.385565,1.1032987808930388,1.624494892435806,0.4548403408978195,0.06952518385498509,73,3,SGD,0.0017915879276992762,2,7.659948713494972,True,COMPLETE
858,53.12,2025-01-20 19:06:52.565992,2025-01-20 19:09:34.254573,0 days 00:02:41.688581,1.1500160582276815,1.5941423849262626,0.4425323175628242,0.07566671639918339,74,4,SGD,0.003692956733464119,2,7.799789271855362,True,COMPLETE
859,52.71,2025-01-20 19:08:42.954288,2025-01-20 19:10:58.277862,0 days 00:02:15.323574,1.1646414762002848,1.6018503347639519,0.3840932083488731,0.07526489362242587,74,4,SGD,0.0027239255432640634,2,8.953256155800316,True,COMPLETE
860,52.96999999999999,2025-01-20 19:09:34.357057,2025-01-20 19:12:29.571331,0 days 00:02:55.214274,1.1538830224254966,1.585791463859244,0.4617165169283799,0.0903167174414654,75,2,SGD,0.004491431820636099,2,7.445669737234468,True,COMPLETE
861,52.86,2025-01-20 19:10:58.373171,2025-01-20 19:14:55.428550,0 days 00:03:57.055379,0.9975519667111714,1.5677965150616944,0.46006205591372956,0.09208757665008933,75,2,SGD,0.006786462444971014,2,8.026377517166553,True,COMPLETE
862,52.76,2025-01-20 19:12:29.688062,2025-01-20 19:14:09.926220,0 days 00:01:40.238158,1.1270452367185855,1.4620292057297595,0.4564923164145885,0.08242633182082111,29,4,SGD,0.0032512836057986476,2,7.596172535116511,True,COMPLETE
863,53.080000000000005,2025-01-20 19:14:10.059860,2025-01-20 19:16:19.350700,0 days 00:02:09.290840,1.0787161120786413,1.5611075351117123,0.44295009374857347,0.09317866704104916,74,3,SGD,0.0038560365772550456,2,7.298151797044843,True,COMPLETE
