number,value,datetime_start,datetime_complete,duration,params_gamma_1,params_gamma_2,params_lambda,params_n_clusters,params_n_neighbors,state
5990,50.79,2025-01-22 09:16:07.182207,2025-01-22 09:16:23.406110,0 days 00:00:16.223903,0.9698169294379302,0.8650810036214592,0.2694250602805756,7,1,COMPLETE
5991,26.69,2025-01-22 09:16:09.901417,2025-01-22 09:16:26.120139,0 days 00:00:16.218722,1.3094102146518127,0.8037072993609798,0.01423702075782992,7,1,COMPLETE
5992,52.27,2025-01-22 09:16:23.562242,2025-01-22 09:16:37.146646,0 days 00:00:13.584404,1.2628091848345984,1.3189408733289836,0.3409712609653352,2,1,COMPLETE
5993,52.42,2025-01-22 09:16:26.447718,2025-01-22 09:16:39.376099,0 days 00:00:12.928381,1.1414295871363633,1.3660763610171853,0.3378304913211982,2,1,COMPLETE
5994,48.15,2025-01-22 09:16:37.318512,2025-01-22 09:16:52.398359,0 days 00:00:15.079847,0.2762801689891577,1.2232520299313985,0.5386504412683654,4,1,COMPLETE
5995,48.730000000000004,2025-01-22 09:16:40.001687,2025-01-22 09:16:54.317922,0 days 00:00:14.316235,1.5059920769803465,1.2798601843829822,0.7501213487211544,4,1,COMPLETE
5996,51.64,2025-01-22 09:16:52.557370,2025-01-22 09:17:06.996473,0 days 00:00:14.439103,1.525698029516122,0.6536951457073831,0.41896949574977627,4,1,COMPLETE
5997,51.44,2025-01-22 09:16:54.905069,2025-01-22 09:17:09.509120,0 days 00:00:14.604051,2.1472024585881635,2.3534326997247237,0.4075561878891949,5,1,COMPLETE
5998,50.91,2025-01-22 09:17:07.149895,2025-01-22 09:17:42.188138,0 days 00:00:35.038243,0.5986525945824366,2.2964393504701817,0.4003482372008993,55,19,COMPLETE
5999,52.32,2025-01-22 09:17:09.747016,2025-01-22 09:17:22.743568,0 days 00:00:12.996552,0.8226075906268853,1.7021683952734403,0.4979565959037594,2,1,COMPLETE
6000,51.470000000000006,2025-01-22 09:17:22.900956,2025-01-22 09:17:39.260213,0 days 00:00:16.359257,1.0371573701131558,1.050164873589768,0.29359679302802943,9,2,COMPLETE
6001,51.82,2025-01-22 09:17:39.446632,2025-01-22 09:17:53.272907,0 days 00:00:13.826275,0.5778635723508398,1.556910922539933,0.3727839043880633,2,1,COMPLETE
6002,51.65,2025-01-22 09:17:42.340988,2025-01-22 09:17:56.059804,0 days 00:00:13.718816,1.2135033021588746,1.561518613877873,0.5853801852143217,2,1,COMPLETE
6003,51.71,2025-01-22 09:17:53.448202,2025-01-22 09:18:36.661298,0 days 00:00:43.213096,1.1626998926736132,1.9296129438817686,0.5764824217868076,66,4,COMPLETE
6004,52.459999999999994,2025-01-22 09:17:56.337935,2025-01-22 09:18:11.346081,0 days 00:00:15.008146,0.9276204627467196,0.9625586230132143,0.47717117051848873,6,1,COMPLETE
6005,50.74999999999999,2025-01-22 09:18:11.520171,2025-01-22 09:18:25.731458,0 days 00:00:14.211287,1.0709187795665882,1.9529831005336427,0.2635155548490047,4,1,COMPLETE
6006,52.09,2025-01-22 09:18:26.059363,2025-01-22 09:18:41.094898,0 days 00:00:15.035535,1.3473482639224235,1.14791532430021,0.45592491507039334,6,1,COMPLETE
6007,52.07000000000001,2025-01-22 09:18:36.811795,2025-01-22 09:18:52.647545,0 days 00:00:15.835750,1.3838696856263357,1.1335124658766553,0.4512656230336707,6,1,COMPLETE
6008,51.89,2025-01-22 09:18:41.244307,2025-01-22 09:18:56.222192,0 days 00:00:14.977885,0.8815899090127887,1.3420920136688712,0.3362896021509537,4,1,COMPLETE
6009,52.019999999999996,2025-01-22 09:18:52.818349,2025-01-22 09:19:38.587993,0 days 00:00:45.769644,0.8096684849800009,1.380585861818644,0.3374959294519588,71,3,COMPLETE
6010,43.49,2025-01-22 09:18:56.368310,2025-01-22 09:19:09.501706,0 days 00:00:13.133396,0.7601460549638314,1.6799427546956778,0.1466119505218475,2,1,COMPLETE
6011,50.09,2025-01-22 09:19:09.648040,2025-01-22 09:19:23.809806,0 days 00:00:14.161766,1.7062001204391806,1.3430454944791146,0.6777951819067194,4,1,COMPLETE
6012,52.76,2025-01-22 09:19:23.958415,2025-01-22 09:19:36.951285,0 days 00:00:12.992870,1.039263723406376,0.9590654686009358,0.37081767233934476,2,1,COMPLETE
6013,51.72,2025-01-22 09:19:37.108482,2025-01-22 09:19:53.628183,0 days 00:00:16.519701,1.266888936549311,2.7303152011011833,0.5219378037834635,10,2,COMPLETE
6014,52.080000000000005,2025-01-22 09:19:38.851647,2025-01-22 09:19:53.828695,0 days 00:00:14.977048,1.2992654513422677,1.680658276378052,0.5287865335718197,4,1,COMPLETE
6015,52.190000000000005,2025-01-22 09:19:53.790058,2025-01-22 09:20:10.184425,0 days 00:00:16.394367,0.9768725800105181,1.1566293148131144,0.4197415111406791,8,2,COMPLETE
6016,51.370000000000005,2025-01-22 09:19:54.020608,2025-01-22 09:20:10.211309,0 days 00:00:16.190701,0.9795418707975686,0.2599485446126113,0.39129031826831445,8,2,COMPLETE
6017,51.15,2025-01-22 09:20:10.373980,2025-01-22 09:20:24.626781,0 days 00:00:14.252801,1.883677337933623,1.9952817990935674,0.302147958208144,2,1,COMPLETE
6018,50.239999999999995,2025-01-22 09:20:10.381245,2025-01-22 09:20:24.680195,0 days 00:00:14.298950,1.8131812569937704,2.0249562189585655,0.23959815839179835,2,1,COMPLETE
6019,46.89,2025-01-22 09:20:24.946466,2025-01-22 09:20:43.486198,0 days 00:00:18.539732,1.1339900993569534,0.8424103852642535,0.8145063032286135,15,2,COMPLETE
6020,51.85999999999999,2025-01-22 09:20:25.069625,2025-01-22 09:20:40.137383,0 days 00:00:15.067758,1.5234244895227542,0.7712005950524904,0.46065417332293707,5,1,COMPLETE
6021,50.77,2025-01-22 09:20:40.315789,2025-01-22 09:20:54.933153,0 days 00:00:14.617364,1.1111813528226193,1.5240623414965109,0.6128268841405318,4,1,COMPLETE
6022,50.43,2025-01-22 09:20:43.660075,2025-01-22 09:20:58.876801,0 days 00:00:15.216726,0.8723409932573869,1.5044689835849132,0.6066140718999271,4,1,COMPLETE
6023,51.53,2025-01-22 09:20:55.082340,2025-01-22 09:21:10.338965,0 days 00:00:15.256625,0.8485128343752814,1.2351891226422014,0.310740834254577,6,1,COMPLETE
6024,50.43,2025-01-22 09:20:59.057638,2025-01-22 09:21:14.085049,0 days 00:00:15.027411,2.328569458711275,1.1667386251275622,0.31021269916274474,6,1,COMPLETE
6025,52.28,2025-01-22 09:21:10.505597,2025-01-22 09:21:24.761874,0 days 00:00:14.256277,1.4619917227583998,0.9945735743513968,0.41827837230976556,2,1,COMPLETE
6026,52.28,2025-01-22 09:21:14.265951,2025-01-22 09:21:27.704176,0 days 00:00:13.438225,1.451239668584456,0.9957097205129545,0.4248000188984394,2,1,COMPLETE
6027,52.71,2025-01-22 09:21:24.929920,2025-01-22 09:21:38.151088,0 days 00:00:13.221168,1.2435077931872036,1.7535028971402649,0.4814153156108289,2,1,COMPLETE
6028,51.78,2025-01-22 09:21:27.888177,2025-01-22 09:22:12.786215,0 days 00:00:44.898038,0.6937429019013446,1.7588957314348637,0.5151919908775726,76,4,COMPLETE
6029,51.38,2025-01-22 09:21:38.316303,2025-01-22 09:21:52.706035,0 days 00:00:14.389732,0.6938690325160582,1.3836608976689502,0.5169609505864409,4,1,COMPLETE
6030,52.349999999999994,2025-01-22 09:21:53.052066,2025-01-22 09:22:07.598688,0 days 00:00:14.546622,1.0293212286356344,2.413338817525471,0.3632327927042719,4,1,COMPLETE
6031,52.07000000000001,2025-01-22 09:22:07.799560,2025-01-22 09:22:23.805880,0 days 00:00:16.006320,1.1460479095818235,1.764805131670392,0.3734064658459896,7,1,COMPLETE
6032,51.85999999999999,2025-01-22 09:22:12.933692,2025-01-22 09:22:29.282251,0 days 00:00:16.348559,1.1007363871162157,1.273760690399329,0.3614562855761434,7,1,COMPLETE
6033,52.339999999999996,2025-01-22 09:22:24.025889,2025-01-22 09:22:37.696039,0 days 00:00:13.670150,1.580874625780018,1.2224960642862037,0.4457250639817373,2,1,COMPLETE
6034,48.49,2025-01-22 09:22:29.436446,2025-01-22 09:22:43.329304,0 days 00:00:13.892858,0.9172033799019348,1.473364160754412,0.7100649720734842,2,1,COMPLETE
6035,48.86,2025-01-22 09:22:38.138384,2025-01-22 09:22:52.742486,0 days 00:00:14.604102,0.8675586189458494,1.5129567705568685,0.6795976215737476,4,1,COMPLETE
6036,51.839999999999996,2025-01-22 09:22:43.493266,2025-01-22 09:22:57.852878,0 days 00:00:14.359612,1.2356470880511863,1.081168237541162,0.5406272893021651,4,1,COMPLETE
6037,50.970000000000006,2025-01-22 09:22:52.901596,2025-01-22 09:23:07.718622,0 days 00:00:14.817026,1.3425818815267672,1.0682297937339922,0.27810523153138067,5,1,COMPLETE
6038,52.11,2025-01-22 09:22:57.994550,2025-01-22 09:23:13.115826,0 days 00:00:15.121276,1.3206562446458443,2.176157387755208,0.4089085034318752,5,1,COMPLETE
6039,38.74,2025-01-22 09:23:07.880659,2025-01-22 09:23:26.196101,0 days 00:00:18.315442,1.675138681474204,2.0640476427703724,1.2843694834308788,12,2,COMPLETE
6040,52.28,2025-01-22 09:23:13.288773,2025-01-22 09:23:27.177083,0 days 00:00:13.888310,1.7099829249536989,1.344757498627766,0.4644113684058486,2,1,COMPLETE
6041,48.49,2025-01-22 09:23:26.607719,2025-01-22 09:23:40.348484,0 days 00:00:13.740765,0.9821231597257686,1.3597179358134477,0.2009198911592034,2,1,COMPLETE
6042,50.529999999999994,2025-01-22 09:23:27.566182,2025-01-22 09:23:41.608973,0 days 00:00:14.042791,1.123277187027636,0.06641394440092808,0.3433681818707468,2,1,COMPLETE
6043,50.56,2025-01-22 09:23:40.524149,2025-01-22 09:23:55.390220,0 days 00:00:14.866071,1.0691932527136097,0.06641945888316604,0.33680698707554246,6,1,COMPLETE
6044,52.32,2025-01-22 09:23:41.783841,2025-01-22 09:23:57.670420,0 days 00:00:15.886579,0.7818207026544369,0.8904562887943751,0.4004300295571614,6,1,COMPLETE
6045,51.15,2025-01-22 09:23:55.565521,2025-01-22 09:24:10.399029,0 days 00:00:14.833508,0.8104117893029281,1.6289517527238235,0.551183277532235,4,1,COMPLETE
6046,48.83,2025-01-22 09:23:58.167669,2025-01-22 09:24:13.034354,0 days 00:00:14.866685,2.075041794324327,0.5306181854432045,0.24850805525299702,4,1,COMPLETE
6047,51.300000000000004,2025-01-22 09:24:10.533471,2025-01-22 09:24:27.176314,0 days 00:00:16.642843,2.09006513963074,4.978089866416638,0.46675053907692404,10,2,COMPLETE
6048,52.05,2025-01-22 09:24:13.406652,2025-01-22 09:24:30.296961,0 days 00:00:16.890309,1.4284020493680887,1.7299706669540862,0.46797273606951517,9,2,COMPLETE
6049,52.88,2025-01-22 09:24:27.334539,2025-01-22 09:24:41.385176,0 days 00:00:14.050637,1.4099155845770754,1.751578098518816,0.4093775157682303,2,1,COMPLETE
6050,52.86,2025-01-22 09:24:30.475790,2025-01-22 09:24:44.212806,0 days 00:00:13.737016,0.9821830289439503,1.119096059587671,0.3824414976244028,2,1,COMPLETE
6051,51.38,2025-01-22 09:24:41.549594,2025-01-22 09:24:56.272814,0 days 00:00:14.723220,0.9005670944884839,1.1513181024959982,0.29021268820092,4,1,COMPLETE
6052,51.49,2025-01-22 09:24:44.390114,2025-01-22 09:24:58.927134,0 days 00:00:14.537020,1.2011631338318574,1.4180249095844535,0.5708747030568643,4,1,COMPLETE
6053,50.43,2025-01-22 09:24:56.616402,2025-01-22 09:25:12.467829,0 days 00:00:15.851427,1.1964277588692545,0.7439866559373907,0.631180029732895,7,1,COMPLETE
6054,51.449999999999996,2025-01-22 09:24:59.490229,2025-01-22 09:25:15.062847,0 days 00:00:15.572618,1.1632975467167632,0.9107490714111195,0.3275998293876592,7,1,COMPLETE
6055,52.080000000000005,2025-01-22 09:25:12.637787,2025-01-22 09:25:26.325482,0 days 00:00:13.687695,1.5787191786494716,0.919051384526418,0.5131833325839867,2,1,COMPLETE
6056,51.349999999999994,2025-01-22 09:25:15.311285,2025-01-22 09:25:28.684465,0 days 00:00:13.373180,0.5972469914167319,1.529100171757134,0.502449885782143,2,1,COMPLETE
6057,52.5,2025-01-22 09:25:26.512086,2025-01-22 09:25:40.599200,0 days 00:00:14.087114,0.9955953926475754,1.4731395143559805,0.4242214401301815,4,1,COMPLETE
6058,51.790000000000006,2025-01-22 09:25:29.109672,2025-01-22 09:25:44.088904,0 days 00:00:14.979232,0.9745010275860168,2.689597169955302,0.4096844750091222,5,1,COMPLETE
6059,51.2,2025-01-22 09:25:40.760366,2025-01-22 09:25:55.733899,0 days 00:00:14.973533,0.7590296618493644,2.3921245495008234,0.36318342080758914,5,1,COMPLETE
6060,51.349999999999994,2025-01-22 09:25:44.259658,2025-01-22 09:25:58.856965,0 days 00:00:14.597307,0.7144295623870603,2.0765800288598593,0.3428685117462118,4,1,COMPLETE
6061,52.01,2025-01-22 09:25:55.894253,2025-01-22 09:26:09.401477,0 days 00:00:13.507224,1.349433345082276,1.9212061600664234,0.30933919005047067,2,1,COMPLETE
6062,38.76,2025-01-22 09:25:59.042058,2025-01-22 09:26:12.491753,0 days 00:00:13.449695,0.08434443302945926,1.2358657840742,0.45977279908708985,2,1,COMPLETE
6063,50.21,2025-01-22 09:26:09.598849,2025-01-22 09:26:24.895960,0 days 00:00:15.297111,1.7476365566444583,0.1307829080804858,0.44340086224790554,6,1,COMPLETE
6064,50.980000000000004,2025-01-22 09:26:12.624370,2025-01-22 09:26:27.447513,0 days 00:00:14.823143,1.6628377039579507,1.2469316137740243,0.6065563866985356,6,1,COMPLETE
6065,51.4,2025-01-22 09:26:25.031873,2025-01-22 09:26:39.775165,0 days 00:00:14.743292,1.3214560910444326,1.286369966594784,0.5838346141995951,4,1,COMPLETE
6066,46.26,2025-01-22 09:26:27.692076,2025-01-22 09:26:42.391604,0 days 00:00:14.699528,1.131362664321532,1.6675976616050219,0.8349952785030091,4,1,COMPLETE
6067,52.18000000000001,2025-01-22 09:26:39.920294,2025-01-22 09:26:56.489430,0 days 00:00:16.569136,1.0510079654993185,1.612122830977843,0.37760122022598147,8,1,COMPLETE
6068,50.71,2025-01-22 09:26:42.616096,2025-01-22 09:26:56.583009,0 days 00:00:13.966913,0.8639552851192781,1.1199056988698093,0.25851658068627836,2,1,COMPLETE
6069,51.99,2025-01-22 09:26:56.676521,2025-01-22 09:27:10.687911,0 days 00:00:14.011390,1.398339966414399,0.6497302070687548,0.49909549815267623,2,1,COMPLETE
6070,42.89,2025-01-22 09:26:56.823192,2025-01-22 09:27:10.750944,0 days 00:00:13.927752,0.13333061285561354,1.435349966642298,0.4753653989082965,2,1,COMPLETE
6071,51.339999999999996,2025-01-22 09:27:10.883780,2025-01-22 09:27:25.519634,0 days 00:00:14.635854,0.8998508387992312,0.9767129652819343,0.2992361399044359,4,1,COMPLETE
6072,52.33,2025-01-22 09:27:11.010713,2025-01-22 09:27:25.816446,0 days 00:00:14.805733,0.8991676559430011,0.9918268273432863,0.3733225173642699,4,1,COMPLETE
6073,52.33,2025-01-22 09:27:25.664388,2025-01-22 09:27:41.110122,0 days 00:00:15.445734,1.2114832554494877,1.8258926808372997,0.38423509262149314,6,1,COMPLETE
6074,50.160000000000004,2025-01-22 09:27:25.976407,2025-01-22 09:28:14.632319,0 days 00:00:48.655912,1.2079090386690277,1.9157823002971748,0.6993032810937988,85,4,COMPLETE
6075,51.980000000000004,2025-01-22 09:27:41.289846,2025-01-22 09:28:16.824370,0 days 00:00:35.534524,1.4639268374251266,1.330909300280559,0.5389575873070775,52,4,COMPLETE
6076,51.53,2025-01-22 09:28:14.808520,2025-01-22 09:28:30.687398,0 days 00:00:15.878878,1.516602928259726,1.3265216183447521,0.5416067813113359,8,1,COMPLETE
6077,50.91,2025-01-22 09:28:17.522962,2025-01-22 09:28:33.544291,0 days 00:00:16.021329,0.5227140483240488,0.002037215338809916,0.43974440140885673,8,1,COMPLETE
6078,0.5,2025-01-22 09:28:31.056876,2025-01-22 09:28:45.433023,0 days 00:00:14.376147,0.008594451483682099,1.5533440156909128,0.42443099666128714,2,1,COMPLETE
6079,52.14,2025-01-22 09:28:33.774675,2025-01-22 09:28:47.470660,0 days 00:00:13.695985,1.0564871671337797,1.1184012211543444,0.3238043791336872,2,1,COMPLETE
6080,51.72,2025-01-22 09:28:45.603312,2025-01-22 09:28:59.982484,0 days 00:00:14.379172,1.0361577789707823,2.182412449380538,0.3168823016972051,4,1,COMPLETE
6081,51.42,2025-01-22 09:28:48.076366,2025-01-22 09:29:02.430271,0 days 00:00:14.353905,0.707695825502149,2.2839779916638703,0.367258403664341,4,1,COMPLETE
6082,51.82,2025-01-22 09:29:00.132729,2025-01-22 09:29:15.077690,0 days 00:00:14.944961,0.6553770143135391,1.6462633972975171,0.373947665389299,6,1,COMPLETE
6083,49.69,2025-01-22 09:29:02.701099,2025-01-22 09:29:17.661115,0 days 00:00:14.960016,1.883916453992776,1.526394815327417,0.23931745308975633,6,1,COMPLETE
6084,51.629999999999995,2025-01-22 09:29:15.211249,2025-01-22 09:29:28.783560,0 days 00:00:13.572311,1.9010541383726902,0.8033966718545024,0.48609426815004336,2,1,COMPLETE
6085,52.370000000000005,2025-01-22 09:29:17.912673,2025-01-22 09:29:31.156776,0 days 00:00:13.244103,0.827460301588828,0.8112971335512059,0.4890019661546814,2,1,COMPLETE
6086,49.93,2025-01-22 09:29:28.957474,2025-01-22 09:29:43.283850,0 days 00:00:14.326376,0.8158575957642243,1.1113781108528265,0.629326966342472,4,1,COMPLETE
6087,51.07000000000001,2025-01-22 09:29:31.482669,2025-01-22 09:29:45.793031,0 days 00:00:14.310362,1.30644305201166,1.1441894960547139,0.600284139525923,4,1,COMPLETE
6088,50.19,2025-01-22 09:29:43.447817,2025-01-22 09:30:20.446956,0 days 00:00:36.999139,1.334475231019947,2.9573805948801635,0.4196830995098849,62,46,COMPLETE
6089,42.94,2025-01-22 09:29:46.135022,2025-01-22 09:30:26.018496,0 days 00:00:39.883474,1.0140282865586938,1.3575073668129443,1.0418196498883348,61,3,COMPLETE
6090,51.080000000000005,2025-01-22 09:30:20.608690,2025-01-22 09:30:36.348187,0 days 00:00:15.739497,1.0377557279069671,1.477058606385368,0.27083653838522165,6,1,COMPLETE
6091,52.349999999999994,2025-01-22 09:30:26.198313,2025-01-22 09:30:41.313977,0 days 00:00:15.115664,1.1433605606831263,1.9015335894699124,0.4319497808739929,6,1,COMPLETE
6092,52.7,2025-01-22 09:30:36.520838,2025-01-22 09:30:50.950023,0 days 00:00:14.429185,1.5346358648280203,1.8158333804131763,0.42129254381779596,2,1,COMPLETE
6093,51.959999999999994,2025-01-22 09:30:41.491207,2025-01-22 09:30:55.069594,0 days 00:00:13.578387,1.6123023757640902,1.2929580572933652,0.3419986076197171,2,1,COMPLETE
6094,52.03,2025-01-22 09:30:51.132157,2025-01-22 09:31:06.163112,0 days 00:00:15.030955,1.228871088497577,1.2647437986900476,0.5317873151709195,4,1,COMPLETE
6095,51.83,2025-01-22 09:30:55.254406,2025-01-22 09:31:09.401281,0 days 00:00:14.146875,1.248541780817482,0.9818129933717469,0.5252611906283295,4,1,COMPLETE
6096,49.59,2025-01-22 09:31:06.319506,2025-01-22 09:31:21.441607,0 days 00:00:15.122101,2.6722998088003385,0.9821602863916635,0.29201596889495085,4,1,COMPLETE
6097,48.05,2025-01-22 09:31:09.551536,2025-01-22 09:31:26.436258,0 days 00:00:16.884722,0.9139765881477242,1.695379390094651,0.72643507684424,10,2,COMPLETE
6098,52.769999999999996,2025-01-22 09:31:21.627933,2025-01-22 09:31:35.404306,0 days 00:00:13.776373,0.917885285860366,1.6018193426674623,0.3715937167246888,2,1,COMPLETE
6099,52.64,2025-01-22 09:31:26.609024,2025-01-22 09:31:40.207083,0 days 00:00:13.598059,0.9770255489750738,1.4669395384116228,0.3635125429047326,2,1,COMPLETE
6100,52.42,2025-01-22 09:31:35.567174,2025-01-22 09:31:51.329666,0 days 00:00:15.762492,1.110985384463885,1.1889417008417222,0.45210467643696717,6,1,COMPLETE
6101,52.23,2025-01-22 09:31:40.375565,2025-01-22 09:31:55.513974,0 days 00:00:15.138409,0.742399460245408,1.1685732439510197,0.46810503035487994,6,1,COMPLETE
6102,52.410000000000004,2025-01-22 09:31:51.641786,2025-01-22 09:32:06.576452,0 days 00:00:14.934666,1.4387410990718825,2.0891073745876225,0.47501962727983166,4,1,COMPLETE
6103,48.4,2025-01-22 09:31:55.674896,2025-01-22 09:32:09.373364,0 days 00:00:13.698468,1.4562721562567271,2.015175195463384,0.1866094153296427,2,1,COMPLETE
6104,52.05,2025-01-22 09:32:06.776188,2025-01-22 09:32:20.261746,0 days 00:00:13.485558,1.1660996170350504,1.4248602835033157,0.31048648263184875,2,1,COMPLETE
6105,51.06,2025-01-22 09:32:09.556004,2025-01-22 09:32:25.387072,0 days 00:00:15.831068,1.146381554081518,2.4530910462238023,0.5743588194776211,8,1,COMPLETE
6106,50.89,2025-01-22 09:32:20.490236,2025-01-22 09:32:36.873578,0 days 00:00:16.383342,0.8470137952090152,0.3362763843267486,0.598392218329971,8,1,COMPLETE
6107,52.55,2025-01-22 09:32:25.595138,2025-01-22 09:32:40.125883,0 days 00:00:14.530745,0.7894964542512327,0.9160322966366522,0.41604340424932185,4,1,COMPLETE
6108,28.07,2025-01-22 09:32:37.012375,2025-01-22 09:32:51.395071,0 days 00:00:14.382696,1.858416295620149,0.8849856697519325,0.020975034776210075,4,1,COMPLETE
6109,51.61,2025-01-22 09:32:40.286321,2025-01-22 09:32:54.490658,0 days 00:00:14.204337,1.7730107881045962,1.6293884549581938,0.38618628209689737,4,1,COMPLETE
6110,50.370000000000005,2025-01-22 09:32:51.538668,2025-01-22 09:33:05.167224,0 days 00:00:13.628556,0.47520943667151544,1.7644393822464504,0.3462996733358017,2,1,COMPLETE
6111,50.61,2025-01-22 09:32:54.676834,2025-01-22 09:33:20.183323,0 days 00:00:25.506489,1.3493773905407203,1.310552194266977,0.33618374176988575,31,19,COMPLETE
6112,51.83,2025-01-22 09:33:05.319485,2025-01-22 09:33:20.755228,0 days 00:00:15.435743,1.3396386788795493,1.275163506834223,0.5148620353073629,6,1,COMPLETE
6113,51.05,2025-01-22 09:33:20.352480,2025-01-22 09:33:35.049819,0 days 00:00:14.697339,2.3246437299887175,1.0884300776555134,0.4985365401320401,6,1,COMPLETE
6114,52.800000000000004,2025-01-22 09:33:21.090340,2025-01-22 09:33:34.818902,0 days 00:00:13.728562,0.9935625419574261,1.0676331949917095,0.4189207704948413,2,1,COMPLETE
